ModelWeb Browser Results

msis model listing
Required input parameters
Year= 2000, Month=  1, Day=  1, Hour= 0.00,
Time_type = Local
Coordinate_type = Geographic
Latitude=   69.58, Longitude=   19.23, Height=   100.00
Prof. parameters: Start=     0.00 Stop=  1000.00 Step=     1.00

Optional input parameters:

Sunspot number(Rz12) =not specified
Ionospheric index(IG12) =not specified
Upper limit for Electron content = not specified
F peak model =  
Ne Topside =  
foF2 Storm model =  
Bottomside Thickness =  
F1 occurrence probability =  
D-Region Ne =  
Topside Te =  
Ion Composition =  

Selected output parameters:
1  Height, km
2  O, cm-3 
3  N2, cm-3
4  O2, cm-3
5  He, cm-3 

1         2         3         4         5         
  775.0  3.137E+05  3.908E+02  3.372E+00  1.142E+06
  776.0  3.091E+05  3.810E+02  3.275E+00  1.138E+06
  777.0  3.047E+05  3.714E+02  3.181E+00  1.133E+06
  778.0  3.003E+05  3.621E+02  3.090E+00  1.129E+06
  779.0  2.960E+05  3.530E+02  3.002E+00  1.125E+06
  780.0  2.917E+05  3.442E+02  2.916E+00  1.121E+06
  781.0  2.875E+05  3.355E+02  2.833E+00  1.117E+06
  782.0  2.834E+05  3.271E+02  2.752E+00  1.113E+06
  783.0  2.793E+05  3.189E+02  2.673E+00  1.109E+06
  784.0  2.753E+05  3.110E+02  2.597E+00  1.105E+06
  785.0  2.713E+05  3.032E+02  2.523E+00  1.101E+06
  786.0  2.674E+05  2.956E+02  2.451E+00  1.097E+06
  787.0  2.636E+05  2.882E+02  2.381E+00  1.093E+06
  788.0  2.598E+05  2.810E+02  2.313E+00  1.089E+06
  789.0  2.560E+05  2.740E+02  2.247E+00  1.085E+06
  790.0  2.524E+05  2.671E+02  2.183E+00  1.081E+06
  791.0  2.487E+05  2.604E+02  2.121E+00  1.077E+06
  792.0  2.452E+05  2.539E+02  2.060E+00  1.073E+06
  793.0  2.417E+05  2.476E+02  2.001E+00  1.070E+06
  794.0  2.382E+05  2.414E+02  1.944E+00  1.066E+06
  795.0  2.348E+05  2.354E+02  1.889E+00  1.062E+06
  796.0  2.314E+05  2.295E+02  1.835E+00  1.058E+06
  797.0  2.281E+05  2.238E+02  1.783E+00  1.054E+06
  798.0  2.248E+05  2.182E+02  1.732E+00  1.050E+06
  799.0  2.216E+05  2.128E+02  1.683E+00  1.047E+06
  800.0  2.184E+05  2.075E+02  1.635E+00  1.043E+06
  801.0  2.153E+05  2.023E+02  1.589E+00  1.039E+06
  802.0  2.122E+05  1.972E+02  1.544E+00  1.035E+06
  803.0  2.092E+05  1.923E+02  1.500E+00  1.032E+06
  804.0  2.062E+05  1.875E+02  1.457E+00  1.028E+06
  805.0  2.032E+05  1.829E+02  1.416E+00  1.024E+06
  806.0  2.003E+05  1.783E+02  1.376E+00  1.021E+06
  807.0  1.975E+05  1.739E+02  1.336E+00  1.017E+06
  808.0  1.947E+05  1.696E+02  1.299E+00  1.013E+06
  809.0  1.919E+05  1.653E+02  1.262E+00  1.010E+06
  810.0  1.891E+05  1.612E+02  1.226E+00  1.006E+06
  811.0  1.864E+05  1.572E+02  1.191E+00  1.002E+06
  812.0  1.838E+05  1.533E+02  1.157E+00  9.988E+05
  813.0  1.811E+05  1.495E+02  1.125E+00  9.953E+05
  814.0  1.786E+05  1.458E+02  1.093E+00  9.917E+05
  815.0  1.760E+05  1.422E+02  1.062E+00  9.881E+05
  816.0  1.735E+05  1.387E+02  1.032E+00  9.846E+05
  817.0  1.710E+05  1.352E+02  1.003E+00  9.811E+05
  818.0  1.686E+05  1.319E+02  9.742E-01  9.776E+05
  819.0  1.662E+05  1.286E+02  9.466E-01  9.741E+05
  820.0  1.638E+05  1.254E+02  9.199E-01  9.706E+05
  821.0  1.615E+05  1.223E+02  8.939E-01  9.671E+05
  822.0  1.592E+05  1.193E+02  8.686E-01  9.636E+05
  823.0  1.569E+05  1.163E+02  8.440E-01  9.602E+05
  824.0  1.547E+05  1.134E+02  8.202E-01  9.568E+05
  825.0  1.525E+05  1.106E+02  7.970E-01  9.533E+05
  826.0  1.503E+05  1.079E+02  7.745E-01  9.499E+05
  827.0  1.482E+05  1.052E+02  7.527E-01  9.465E+05
  828.0  1.461E+05  1.026E+02  7.314E-01  9.432E+05
  829.0  1.440E+05  1.001E+02  7.108E-01  9.398E+05
  830.0  1.420E+05  9.760E+01  6.907E-01  9.364E+05
  831.0  1.400E+05  9.519E+01  6.713E-01  9.331E+05
  832.0  1.380E+05  9.284E+01  6.523E-01  9.298E+05
  833.0  1.360E+05  9.054E+01  6.340E-01  9.264E+05
  834.0  1.341E+05  8.831E+01  6.161E-01  9.231E+05
  835.0  1.322E+05  8.613E+01  5.988E-01  9.199E+05
  836.0  1.303E+05  8.400E+01  5.819E-01  9.166E+05
  837.0  1.285E+05  8.193E+01  5.655E-01  9.133E+05
  838.0  1.266E+05  7.991E+01  5.496E-01  9.101E+05
  839.0  1.248E+05  7.794E+01  5.341E-01  9.068E+05
  840.0  1.231E+05  7.602E+01  5.191E-01  9.036E+05
  841.0  1.213E+05  7.414E+01  5.045E-01  9.004E+05
  842.0  1.196E+05  7.232E+01  4.903E-01  8.972E+05
  843.0  1.179E+05  7.053E+01  4.766E-01  8.940E+05
  844.0  1.162E+05  6.880E+01  4.632E-01  8.908E+05
  845.0  1.146E+05  6.710E+01  4.502E-01  8.876E+05
  846.0  1.130E+05  6.545E+01  4.375E-01  8.845E+05
  847.0  1.114E+05  6.384E+01  4.252E-01  8.813E+05
  848.0  1.098E+05  6.227E+01  4.133E-01  8.782E+05
  849.0  1.083E+05  6.074E+01  4.017E-01  8.751E+05
  850.0  1.067E+05  5.925E+01  3.904E-01  8.720E+05
  851.0  1.052E+05  5.779E+01  3.795E-01  8.689E+05
  852.0  1.037E+05  5.637E+01  3.688E-01  8.658E+05
  853.0  1.023E+05  5.498E+01  3.585E-01  8.627E+05
  854.0  1.008E+05  5.363E+01  3.485E-01  8.597E+05
  855.0  9.941E+04  5.232E+01  3.387E-01  8.566E+05
  856.0  9.801E+04  5.103E+01  3.292E-01  8.536E+05
  857.0  9.663E+04  4.978E+01  3.200E-01  8.506E+05
  858.0  9.527E+04  4.856E+01  3.110E-01  8.476E+05
  859.0  9.392E+04  4.737E+01  3.023E-01  8.445E+05
  860.0  9.260E+04  4.621E+01  2.939E-01  8.416E+05
  861.0  9.130E+04  4.507E+01  2.857E-01  8.386E+05
  862.0  9.001E+04  4.397E+01  2.777E-01  8.356E+05
  863.0  8.874E+04  4.289E+01  2.699E-01  8.327E+05
  864.0  8.750E+04  4.184E+01  2.624E-01  8.297E+05
  865.0  8.626E+04  4.082E+01  2.550E-01  8.268E+05
  866.0  8.505E+04  3.982E+01  2.479E-01  8.239E+05
  867.0  8.386E+04  3.884E+01  2.410E-01  8.209E+05
  868.0  8.268E+04  3.789E+01  2.343E-01  8.180E+05
  869.0  8.152E+04  3.697E+01  2.277E-01  8.152E+05
  870.0  8.037E+04  3.606E+01  2.214E-01  8.123E+05
  871.0  7.924E+04  3.518E+01  2.152E-01  8.094E+05
  872.0  7.813E+04  3.432E+01  2.092E-01  8.066E+05
  873.0  7.703E+04  3.348E+01  2.034E-01  8.037E+05
  874.0  7.595E+04  3.266E+01  1.977E-01  8.009E+05
  875.0  7.489E+04  3.187E+01  1.922E-01  7.981E+05
  876.0  7.384E+04  3.109E+01  1.868E-01  7.952E+05
  877.0  7.280E+04  3.033E+01  1.816E-01  7.924E+05
  878.0  7.178E+04  2.959E+01  1.766E-01  7.896E+05
  879.0  7.077E+04  2.887E+01  1.717E-01  7.869E+05
  880.0  6.978E+04  2.816E+01  1.669E-01  7.841E+05
  881.0  6.881E+04  2.748E+01  1.623E-01  7.813E+05
  882.0  6.784E+04  2.681E+01  1.577E-01  7.786E+05
  883.0  6.689E+04  2.615E+01  1.534E-01  7.758E+05
  884.0  6.596E+04  2.552E+01  1.491E-01  7.731E+05
  885.0  6.503E+04  2.490E+01  1.450E-01  7.704E+05
  886.0  6.412E+04  2.429E+01  1.409E-01  7.677E+05
  887.0  6.323E+04  2.370E+01  1.370E-01  7.650E+05
  888.0  6.234E+04  2.312E+01  1.332E-01  7.623E+05
  889.0  6.147E+04  2.256E+01  1.295E-01  7.596E+05
  890.0  6.061E+04  2.201E+01  1.259E-01  7.570E+05
  891.0  5.977E+04  2.148E+01  1.224E-01  7.543E+05
  892.0  5.893E+04  2.095E+01  1.190E-01  7.517E+05
  893.0  5.811E+04  2.044E+01  1.157E-01  7.490E+05
  894.0  5.730E+04  1.995E+01  1.125E-01  7.464E+05
  895.0  5.650E+04  1.946E+01  1.094E-01  7.438E+05
  896.0  5.571E+04  1.899E+01  1.064E-01  7.412E+05
  897.0  5.493E+04  1.853E+01  1.034E-01  7.386E+05
  898.0  5.417E+04  1.808E+01  1.006E-01  7.360E+05
  899.0  5.341E+04  1.764E+01  9.778E-02  7.334E+05
  900.0  5.267E+04  1.721E+01  9.508E-02  7.308E+05
  901.0  5.194E+04  1.680E+01  9.245E-02  7.283E+05
  902.0  5.121E+04  1.639E+01  8.989E-02  7.257E+05
  903.0  5.050E+04  1.599E+01  8.740E-02  7.232E+05
  904.0  4.980E+04  1.560E+01  8.499E-02  7.207E+05
  905.0  4.910E+04  1.523E+01  8.264E-02  7.181E+05
  906.0  4.842E+04  1.486E+01  8.036E-02  7.156E+05
  907.0  4.775E+04  1.450E+01  7.814E-02  7.131E+05
  908.0  4.708E+04  1.415E+01  7.598E-02  7.106E+05
  909.0  4.643E+04  1.380E+01  7.388E-02  7.082E+05
  910.0  4.578E+04  1.347E+01  7.184E-02  7.057E+05
  911.0  4.515E+04  1.315E+01  6.986E-02  7.032E+05
  912.0  4.452E+04  1.283E+01  6.794E-02  7.008E+05
  913.0  4.390E+04  1.252E+01  6.606E-02  6.983E+05
  914.0  4.329E+04  1.221E+01  6.424E-02  6.959E+05
  915.0  4.269E+04  1.192E+01  6.247E-02  6.935E+05
  916.0  4.210E+04  1.163E+01  6.075E-02  6.910E+05
  917.0  4.152E+04  1.135E+01  5.908E-02  6.886E+05
  918.0  4.094E+04  1.108E+01  5.745E-02  6.862E+05
  919.0  4.037E+04  1.081E+01  5.587E-02  6.838E+05
  920.0  3.981E+04  1.055E+01  5.433E-02  6.815E+05
  921.0  3.926E+04  1.029E+01  5.284E-02  6.791E+05
  922.0  3.872E+04  1.005E+01  5.138E-02  6.767E+05
  923.0  3.818E+04  9.804E+00  4.997E-02  6.744E+05
  924.0  3.765E+04  9.568E+00  4.860E-02  6.720E+05
  925.0  3.713E+04  9.338E+00  4.726E-02  6.697E+05
  926.0  3.662E+04  9.113E+00  4.596E-02  6.674E+05
  927.0  3.611E+04  8.893E+00  4.470E-02  6.650E+05
  928.0  3.561E+04  8.679E+00  4.347E-02  6.627E+05
  929.0  3.512E+04  8.470E+00  4.228E-02  6.604E+05
  930.0  3.464E+04  8.267E+00  4.112E-02  6.581E+05
  931.0  3.416E+04  8.068E+00  3.999E-02  6.559E+05
  932.0  3.369E+04  7.874E+00  3.889E-02  6.536E+05
  933.0  3.322E+04  7.685E+00  3.783E-02  6.513E+05
  934.0  3.276E+04  7.500E+00  3.679E-02  6.490E+05
  935.0  3.231E+04  7.320E+00  3.578E-02  6.468E+05
  936.0  3.186E+04  7.144E+00  3.480E-02  6.446E+05
  937.0  3.143E+04  6.972E+00  3.385E-02  6.423E+05
  938.0  3.099E+04  6.805E+00  3.292E-02  6.401E+05
  939.0  3.056E+04  6.642E+00  3.202E-02  6.379E+05
  940.0  3.014E+04  6.482E+00  3.114E-02  6.357E+05
  941.0  2.973E+04  6.327E+00  3.029E-02  6.335E+05
  942.0  2.932E+04  6.175E+00  2.946E-02  6.313E+05
  943.0  2.891E+04  6.027E+00  2.865E-02  6.291E+05
  944.0  2.852E+04  5.883E+00  2.787E-02  6.269E+05
  945.0  2.812E+04  5.742E+00  2.711E-02  6.247E+05
  946.0  2.774E+04  5.604E+00  2.637E-02  6.226E+05
  947.0  2.736E+04  5.470E+00  2.565E-02  6.204E+05
  948.0  2.698E+04  5.339E+00  2.495E-02  6.183E+05
  949.0  2.661E+04  5.211E+00  2.427E-02  6.162E+05
  950.0  2.624E+04  5.086E+00  2.360E-02  6.140E+05
  951.0  2.588E+04  4.965E+00  2.296E-02  6.119E+05
  952.0  2.553E+04  4.846E+00  2.233E-02  6.098E+05
  953.0  2.518E+04  4.730E+00  2.172E-02  6.077E+05
  954.0  2.483E+04  4.617E+00  2.113E-02  6.056E+05
  955.0  2.449E+04  4.507E+00  2.056E-02  6.035E+05
  956.0  2.415E+04  4.399E+00  2.000E-02  6.014E+05
  957.0  2.382E+04  4.294E+00  1.945E-02  5.993E+05
  958.0  2.350E+04  4.192E+00  1.892E-02  5.973E+05
  959.0  2.317E+04  4.091E+00  1.841E-02  5.952E+05
  960.0  2.286E+04  3.994E+00  1.790E-02  5.932E+05
  961.0  2.254E+04  3.899E+00  1.742E-02  5.911E+05
  962.0  2.223E+04  3.806E+00  1.694E-02  5.891E+05
  963.0  2.193E+04  3.715E+00  1.648E-02  5.871E+05
  964.0  2.163E+04  3.626E+00  1.603E-02  5.850E+05
  965.0  2.133E+04  3.540E+00  1.560E-02  5.830E+05
  966.0  2.104E+04  3.456E+00  1.517E-02  5.810E+05
  967.0  2.075E+04  3.373E+00  1.476E-02  5.790E+05
  968.0  2.047E+04  3.293E+00  1.436E-02  5.770E+05
  969.0  2.019E+04  3.214E+00  1.397E-02  5.751E+05
  970.0  1.991E+04  3.138E+00  1.359E-02  5.731E+05
  971.0  1.964E+04  3.063E+00  1.322E-02  5.711E+05
  972.0  1.937E+04  2.990E+00  1.286E-02  5.692E+05
  973.0  1.911E+04  2.919E+00  1.251E-02  5.672E+05
  974.0  1.885E+04  2.850E+00  1.217E-02  5.653E+05
  975.0  1.859E+04  2.782E+00  1.184E-02  5.633E+05
  976.0  1.834E+04  2.716E+00  1.152E-02  5.614E+05
  977.0  1.809E+04  2.652E+00  1.121E-02  5.595E+05
  978.0  1.784E+04  2.589E+00  1.091E-02  5.575E+05
  979.0  1.760E+04  2.527E+00  1.061E-02  5.556E+05
  980.0  1.736E+04  2.467E+00  1.032E-02  5.537E+05
  981.0  1.712E+04  2.409E+00  1.005E-02  5.518E+05
  982.0  1.689E+04  2.351E+00  9.773E-03  5.499E+05
  983.0  1.666E+04  2.296E+00  9.509E-03  5.481E+05
  984.0  1.643E+04  2.241E+00  9.252E-03  5.462E+05
  985.0  1.621E+04  2.188E+00  9.001E-03  5.443E+05
  986.0  1.599E+04  2.136E+00  8.758E-03  5.425E+05
  987.0  1.577E+04  2.086E+00  8.521E-03  5.406E+05
  988.0  1.555E+04  2.036E+00  8.291E-03  5.388E+05
  989.0  1.534E+04  1.988E+00  8.067E-03  5.369E+05
  990.0  1.513E+04  1.941E+00  7.849E-03  5.351E+05
  991.0  1.493E+04  1.895E+00  7.637E-03  5.332E+05
  992.0  1.472E+04  1.850E+00  7.431E-03  5.314E+05
  993.0  1.452E+04  1.806E+00  7.231E-03  5.296E+05
  994.0  1.433E+04  1.764E+00  7.035E-03  5.278E+05
  995.0  1.413E+04  1.722E+00  6.846E-03  5.260E+05
  996.0  1.394E+04  1.681E+00  6.661E-03  5.242E+05
  997.0  1.375E+04  1.642E+00  6.482E-03  5.224E+05
  998.0  1.357E+04  1.603E+00  6.307E-03  5.206E+05
  999.0  1.338E+04  1.565E+00  6.137E-03  5.189E+05
